des: 54.00 | now: 54.04 | du: 0.197 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.181 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.181 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.53 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.50 | du: 0.180 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.55 | du: 0.180 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.65 | du: 0.179 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.65 | du: 0.179 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.65 | du: 0.179 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.65 | du: 0.178 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.65 | du: 0.178 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.65 | du: 0.178 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.65 | du: 0.177 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.70 | du: 0.177 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.70 | du: 0.177 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.70 | du: 0.177 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.70 | du: 0.177 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.70 | du: 0.177 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.70 | du: 0.176 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.70 | du: 0.176 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.70 | du: 0.176 | p_: 00.10 | i_: 00.10
des: 54
